Unnamed: 0,painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson,date,note,month,day,year
49,252,https://www.twoinchbrush.com/images/painting252.png,Quiet Woods,4,10,11,https://www.youtube.com/embed/wIZX57I4aDs,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1984-11-07,,11,7,1984
50,253,https://www.twoinchbrush.com/images/painting253.png,Northwest Majesty,4,11,10,https://www.youtube.com/embed/9DU6bunvD_g,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Liquid Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15']",0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1984-11-14,,11,14,1984
51,254,https://www.twoinchbrush.com/images/painting254.png,Autumn Days,4,12,12,https://www.youtube.com/embed/VAdMkf-AAPM,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1984-11-21,,11,21,1984
52,255,https://www.twoinchbrush.com/images/painting255.png,Mountain Challenge,4,13,10,https://www.youtube.com/embed/o2cjLA_wgIk,"['Alizarin Crimson', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1984-11-28,,11,28,1984
53,230,https://www.twoinchbrush.com/images/painting230.png,Mountain Waterfall,5,1,11,https://www.youtube.com/embed/DqhzxdkdQS0,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-01-02,,1,2,1985
54,231,https://www.twoinchbrush.com/images/painting231.png,Twilight Meadow,5,2,12,https://www.youtube.com/embed/6evqNlOO7Bw,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-01-09,,1,9,1985
55,232,https://www.twoinchbrush.com/images/painting232.png,Mountain Blossoms,5,3,5,https://www.youtube.com/embed/UVhhStJAJZc,"['Alizarin Crimson', 'Liquid Black', 'Phthalo Blue', 'Phthalo Green\r\n', 'Titanium White']","['#4E1500', '#000000', '#0C0040', '#102E3C', '#FFFFFF']",0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1985-01-16,,1,16,1985
56,233,https://www.twoinchbrush.com/images/painting233.png,Winter Stillness,5,4,7,https://www.youtube.com/embed/qg9c1SqdRko,"['Alizarin Crimson', 'Burnt Umber', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#8A3324', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15']",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1985-01-23,,1,23,1985
57,234,https://www.twoinchbrush.com/images/painting234.png,Quiet Pond,5,5,10,https://www.youtube.com/embed/aiK9xOIJtV8,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1985-01-30,,1,30,1985
58,235,https://www.twoinchbrush.com/images/painting235.png,Ocean Sunrise,5,6,6,https://www.youtube.com/embed/u0Bz6TNUK1Q,"['Alizarin Crimson', 'Indian Yellow', 'Liquid Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFB800', '#000000', '#021E44', '#FFFFFF', '#221B15']",0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1985-02-06,Special guest Audrey Golden,2,6,1985
59,236,https://www.twoinchbrush.com/images/painting236.png,Bubbling Brook,5,7,10,https://www.youtube.com/embed/LiKCzeqn-kg,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1985-02-13,,2,13,1985
60,237,https://www.twoinchbrush.com/images/painting237.png,Arizona Splendor,5,8,9,https://www.youtube.com/embed/spFwCh2616s,"['Alizarin Crimson', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1985-02-20,,2,20,1985
61,238,https://www.twoinchbrush.com/images/painting238.png,Anatomy of a Wave,5,9,6,https://www.youtube.com/embed/DFQlu6eqrBo,"['Alizarin Crimson', 'Cadmium Yellow', 'Liquid Clear', 'Phthalo Blue', 'Phthalo Green\r\n', 'Titanium White']","['#4E1500', '#FFEC00', '#FFFFFF', '#0C0040', '#102E3C', '#FFFFFF']",0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1985-02-27,Special guest Joyce Ortner,2,27,1985
62,239,https://www.twoinchbrush.com/images/painting239.png,The Windmill,5,10,11,https://www.youtube.com/embed/xj8xsTSkbUk,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1985-03-06,,3,6,1985
63,240,https://www.twoinchbrush.com/images/painting240.png,Autumn Glory,5,11,8,https://www.youtube.com/embed/yTzlm_t0RmY,"['Alizarin Crimson', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#8A3324', '#FFEC00', '#FFB800', '#021E44', '#0A3410', '#FFFFFF', '#221B15']",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1985-03-13,,3,13,1985
64,241,https://www.twoinchbrush.com/images/painting241.png,Indian Girl,5,12,5,https://www.youtube.com/embed/2uXMx8Kjs8I,"['Bright Red', 'Burnt Umber', 'Indian Yellow', 'Prussian Blue', 'Titanium White']","['#DB0000', '#8A3324', '#FFB800', '#021E44', '#FFFFFF']",0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1985-03-20,,3,20,1985
65,242,https://www.twoinchbrush.com/images/painting242.png,Meadow Stream,5,13,11,https://www.youtube.com/embed/87MMbN1bQCs,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-03-27,,3,27,1985
66,217,https://www.twoinchbrush.com/images/painting217.png,Blue River,6,1,12,https://www.youtube.com/embed/LygUyAb78oY,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1985-05-01,,5,1,1985
67,218,https://www.twoinchbrush.com/images/painting218.png,Nature's Edge,6,2,11,https://www.youtube.com/embed/Bcqyzo85A1o,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1985-05-08,,5,8,1985
68,219,https://www.twoinchbrush.com/images/painting219.png,Morning Mist,6,3,10,https://www.youtube.com/embed/wbZreRaE74k,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1985-05-15,,5,15,1985
69,220,https://www.twoinchbrush.com/images/painting220.png,Whispering Stream,6,4,11,https://www.youtube.com/embed/QglIjlqsUdU,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1985-05-22,,5,22,1985
70,221,https://www.twoinchbrush.com/images/painting221.png,Secluded Forest,6,5,12,https://www.youtube.com/embed/USkduOfwJok,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-05-29,,5,29,1985
71,222,https://www.twoinchbrush.com/images/painting222.png,Snow Trail,6,6,8,https://www.youtube.com/embed/n9EsFFtwZnE,"['Alizarin Crimson', 'Burnt Umber', 'Cadmium Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#8A3324', '#FFEC00', '#0C0040', '#102E3C', '#FFFFFF', '#221B15', '#C79B00']",0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1985-06-05,,6,5,1985
72,223,https://www.twoinchbrush.com/images/painting223.png,Arctic Beauty,6,7,11,https://www.youtube.com/embed/UQ-RTZCOQn0,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-06-12,,6,12,1985
73,224,https://www.twoinchbrush.com/images/painting224.png,Horizons West,6,8,7,https://www.youtube.com/embed/m6UM-rN2D6s,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#021E44', '#FFFFFF', '#221B15']",0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1985-06-19,,6,19,1985
74,225,https://www.twoinchbrush.com/images/painting225.png,High Chateau,6,9,11,https://www.youtube.com/embed/dafH8ks9Zww,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-06-26,,6,26,1985
75,226,https://www.twoinchbrush.com/images/painting226.png,Country Life,6,10,10,https://www.youtube.com/embed/j8Jf7QVKLgQ,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1985-07-02,,7,2,1985
76,227,https://www.twoinchbrush.com/images/painting227.png,Western Expanse,6,11,11,https://www.youtube.com/embed/MTInkV5ODjk,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-07-09,,7,9,1985
77,228,https://www.twoinchbrush.com/images/painting228.png,Marshlands,6,12,11,https://www.youtube.com/embed/Ugiwi8uizpg,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1985-07-16,,7,16,1985
78,229,https://www.twoinchbrush.com/images/painting229.png,Blaze of Color,6,13,11,https://www.youtube.com/embed/se7wOprxRGs,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1985-07-23,,7,23,1985
79,203,https://www.twoinchbrush.com/images/painting203.png,Winter Cabin,7,1,6,https://www.youtube.com/embed/kdlHV6ceI_gw,"['Bright Red', 'Dark Sienna', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#DB0000', '#5F2E1F', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1985-10-02,,10,2,1985
80,204,https://www.twoinchbrush.com/images/painting204.png,Secluded Lake,7,2,12,https://www.youtube.com/embed/2OxSJcFvpoU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1985-10-09,,10,9,1985
81,205,https://www.twoinchbrush.com/images/painting205.png,Evergreens at Sunset,7,3,7,https://www.youtube.com/embed/YQPEy3hYGo8,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Sap Green', 'Titanium White']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0A3410', '#FFFFFF']",0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1985-10-16,,10,16,1985
82,206,https://www.twoinchbrush.com/images/painting206.png,Mountain Cabin,7,4,12,https://www.youtube.com/embed/E3IAMvO8GyM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1985-10-23,,10,23,1985
83,208,https://www.twoinchbrush.com/images/painting208.png,Portrait of Sally,7,5,8,https://www.youtube.com/embed/MHJB0IBnuD4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Phthalo Blue', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#0C0040', '#FFFFFF', '#C79B00']",0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1985-10-30,,10,30,1985
84,209,https://www.twoinchbrush.com/images/painting209.png,Misty Waterfall,7,6,11,https://www.youtube.com/embed/530_cVmexiI,"['Alizarin Crimson', 'Bright Red', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1985-11-06,,11,6,1985
85,210,https://www.twoinchbrush.com/images/painting210.png,Barn at Sunset,7,7,10,https://www.youtube.com/embed/WT6n0K2zGnA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1985-11-13,,11,13,1985
86,211,https://www.twoinchbrush.com/images/painting211.png,Mountain Splendor,7,8,11,https://www.youtube.com/embed/GhOGZMpPUSE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1985-11-20,,11,20,1985
87,212,https://www.twoinchbrush.com/images/painting212.png,Lake by Mountain,7,9,11,https://www.youtube.com/embed/yAiYirlcq7o,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1985-11-27,,11,27,1985
88,213,https://www.twoinchbrush.com/images/painting213.png,Mountain Glory,7,10,11,https://www.youtube.com/embed/0M9pwLHRR2c,"['Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1985-12-06,,12,6,1985
89,214,https://www.twoinchbrush.com/images/painting214.png,Grey Winter,7,11,3,https://www.youtube.com/embed/sS-hNYgDUak,"['Alizarin Crimson', 'Midnight Black\r\n\r\n', 'Titanium White']","['#4E1500', '#000000', '#FFFFFF']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1985-12-13,,12,13,1985
90,215,https://www.twoinchbrush.com/images/painting215.png,Dock Scene,7,12,9,https://www.youtube.com/embed/4KYxkqlzyqM,"['Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#DB0000', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1985-12-20,,12,20,1985
91,216,https://www.twoinchbrush.com/images/painting216.png,Dark Waterfall,7,13,11,https://www.youtube.com/embed/VqMbL00eZqw,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1985-12-27,,12,27,1985
92,190,https://www.twoinchbrush.com/images/painting190.png,Misty Rolling Hills,8,1,10,https://www.youtube.com/embed/cC5ozePVKGI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1986-01-02,,1,2,1986
93,191,https://www.twoinchbrush.com/images/painting191.png,Lakeside Cabin,8,2,12,https://www.youtube.com/embed/CP6_5cQVZvQ,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1986-11-26,,11,26,1986
94,192,https://www.twoinchbrush.com/images/painting192.png,Warm Winter Day,8,3,10,https://www.youtube.com/embed/mUJoNLWQ1yI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1986-01-16,,1,16,1986
95,193,https://www.twoinchbrush.com/images/painting193.png,Waterside Way,8,4,11,https://www.youtube.com/embed/uj5FE70BcB0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1986-01-23,,1,23,1986
